project_id,is_geocoded,project_title,donors,donors_iso3,recipients,recipients_iso3,ad_sector_codes,ad_sector_names,status,transactions_start_year,transactions_end_year,total_commitments,total_disbursements,transaction_year,transaction_currency,transaction_value,primary_sectors
P101103,1,Egypt National Railways Restructuring Project,World Bank,DAC,"Egypt, Arab Republic of",EGY,210,Transport and storage,Implementation,2009,2019,279440477.367,7802913.45677,2009.0,USD,279440477.367,Transport and storage
P101103,1,Egypt National Railways Restructuring Project,World Bank,DAC,"Egypt, Arab Republic of",EGY,210,Transport and storage,Implementation,2009,2019,279440477.367,7802913.45677,2009.0,USD,7802913.45677,Transport and storage
P104794,1,Health Sector Strategic Plan Support Project,World Bank,DAC,Timor-Leste,TLS,120|151,"Health|Government and civil society, general",Completion,2007,2015,1067140.21512,751719.445679,2007.0,USD,1067140.21512,Health
P104794,1,Health Sector Strategic Plan Support Project,World Bank,DAC,Timor-Leste,TLS,120|151,"Health|Government and civil society, general",Completion,2007,2015,1067140.21512,751719.445679,2007.0,USD,751719.445679,Health
P130788,1,THIRD NATIONAL FADAMA DEVELOPMENT PROJECT - ADDITIONAL FINANCING,World Bank,DAC,Nigeria,NGA,151|311|310,"Agriculture, forestry, fishing|Agriculture|Government and civil society, general",Implementation,2013,2013,206582768.171,,2013.0,USD,206582768.171,"Agriculture, forestry, fishing"
P109932,1,DO Emergency Recovery & Disaster Mgmt,World Bank,DAC,Dominican Republic,DOM,151|311|230|140,"Water supply and sanitation|Agriculture|Energy generation and supply|Government and civil society, general",Implementation,2008,2015,83518864.4007,43101501.4468,2008.0,USD,83518864.4007,Water supply and sanitation
P109932,1,DO Emergency Recovery & Disaster Mgmt,World Bank,DAC,Dominican Republic,DOM,151|311|230|140,"Water supply and sanitation|Agriculture|Energy generation and supply|Government and civil society, general",Implementation,2008,2015,83518864.4007,43101501.4468,2008.0,USD,43101501.4468,Water supply and sanitation
P066175,1,INTEGRATED FINANCIAL MANAGEMENT III - TECHNICAL ASSISTANCE PROJECT,World Bank,DAC,Guatemala,GTM,151,"Government and civil society, general",Completion,2002,2011,36578714.9601,51932149.0005,2008.0,USD,15363399.1397,"Government and civil society, general"
P076245,1,MINERAL RESOURCES GOVERNANCE PROJECT,World Bank,DAC,Madagascar,MDG,322|151,"Government and civil society, general|Mineral resources and mining",Completion,2003,2012,38534800.8991,45582439.3004,2007.0,USD,6918593.71025,"Government and civil society, general"
P075173,0,Highways Management Project,World Bank,DAC,Thailand,THA,151|210,"Government and civil society, general|Transport and storage",Completion,2003,2013,101503073.993,101705550.204,2010.0,USD,202476.211037,"Government and civil society, general"
P070291,1,HIV/AIDS Program Development Project,World Bank,DAC,Nigeria,NGA,151|120|311,"Health|Agriculture|Government and civil society, general",Completion,2001,2010,112824832.438,165407198.374,2007.0,USD,47749300.7831,Health
P090303,1,PDPL 1,World Bank,DAC,"Macedonia, former Yugoslav Republic of",MKD,151|121|240,"Health, general|Banking and financial services|Government and civil society, general",Completion,2005,2006,34007583.1696,33232606.9151,2005.0,USD,34007583.1696,Health
P090303,1,PDPL 1,World Bank,DAC,"Macedonia, former Yugoslav Republic of",MKD,151|121|240,"Health, general|Banking and financial services|Government and civil society, general",Completion,2005,2006,34007583.1696,33232606.9151,2005.0,USD,33232606.9151,Health
P092965,1,Information and Communications Infrastructure Development Project,World Bank,DAC,Mongolia,MNG,151|220,"Communications|Government and civil society, general",Completion,2006,2013,8784826.27704,7753002.003,2006.0,USD,8784826.27704,Communications
P092965,1,Information and Communications Infrastructure Development Project,World Bank,DAC,Mongolia,MNG,151|220,"Communications|Government and civil society, general",Completion,2006,2013,8784826.27704,7753002.003,2006.0,USD,7753002.003,Communications
P126321,1,KENYA: NATIONAL URBAN TRANSPORT IMPROVEMENT PROJECT,World Bank,DAC,Kenya,KEN,210,Transport and storage,Implementation,2012,2018,294553114.962,,2012.0,USD,294553114.962,Transport and storage
P087735,1,IQ - Emergency Road Rehabilitation,World Bank,DAC,Iraq,IRQ,151|210,"Government and civil society, general|Transport and storage",Completion,2006,2014,148243943.425,92292572.3909,2006.0,USD,148243943.425,"Government and civil society, general"
P087735,1,IQ - Emergency Road Rehabilitation,World Bank,DAC,Iraq,IRQ,151|210,"Government and civil society, general|Transport and storage",Completion,2006,2014,148243943.425,92292572.3909,2006.0,USD,92292572.3909,"Government and civil society, general"
P095203,1,Second Export Develoment Project,World Bank,DAC,Ukraine,UKR,240,Banking and financial services,Completion,2006,2014,169656957.475,167080885.07,2006.0,USD,169656957.475,Banking and financial services
P095203,1,Second Export Develoment Project,World Bank,DAC,Ukraine,UKR,240,Banking and financial services,Completion,2006,2014,169656957.475,167080885.07,2006.0,USD,166705885.07,Banking and financial services
P095203,1,Second Export Develoment Project,World Bank,DAC,Ukraine,UKR,240,Banking and financial services,Completion,2006,2014,169656957.475,167080885.07,2011.0,USD,375000.0,Banking and financial services
P148048,0,Third Secondary and Local Roads Project,World Bank,DAC,Georgia,GEO,210,Transport and storage,Implementation,2014,2018,75000000.0,,2014.0,USD,75000000.0,Transport and storage
P099882,1,Third Poverty Reduction Support Operation,World Bank,DAC,Georgia,GEO,151|160|230|111,"Education, level unspecified|Energy generation and supply|Government and civil society, general|Other social infrastructure and services",Completion,2007,2008,21342804.3023,21576854.83,2007.0,USD,21342804.3023,Education
P099882,1,Third Poverty Reduction Support Operation,World Bank,DAC,Georgia,GEO,151|160|230|111,"Education, level unspecified|Energy generation and supply|Government and civil society, general|Other social infrastructure and services",Completion,2007,2008,21342804.3023,21576854.83,2007.0,USD,21576854.83,Education
P118430,1,ADDITIONAL FINANCING - FERGHANA VALLEY WATER RESOURCES MANAGEMENT PROJECT,World Bank,DAC,Tajikistan,TJK,311|410|140,Water supply and sanitation|Agriculture|General environmental protection,Completion,2010,2010,10213175.8404,,2010.0,USD,10213175.8404,Water supply and sanitation
P126899,1,Emergency Infrastructure Rehabilitation & Energy Project - Additional Financing,World Bank,DAC,Togo,TGO,410|210,General environmental protection|Transport and storage,Implementation,2013,2013,14460793.772,,2013.0,USD,14460793.772,General environmental protection
P090392,1,Tanzania-FY04 IDA Reflow,World Bank,DAC,Tanzania,TZA,151,"Government and civil society, general",Completion,2004,2004,222534.694769,,2004.0,USD,222534.694769,"Government and civil society, general"
P120890,1,TP-Education Sector Support (ESSP) Add'l Financing,World Bank,DAC,Timor-Leste,TLS,111|112,"Education, level unspecified|Basic education",Completion,2010,2010,5106587.92022,,2010.0,USD,5106587.92022,Education
P120960,1,Burkina Faso Donsin Transport Infrastructure Project,World Bank,DAC,Burkina Faso,BFA,210,Transport and storage,Implementation,2013,2018,87797676.4727,,2013.0,USD,87797676.4727,Transport and storage
P086505,1,CN-Ningbo Water and Environment Project,World Bank,DAC,China,CHN,140,Water supply and sanitation,Completion,2005,2010,147366193.735,147366193.735,2005.0,USD,147366193.735,Water supply and sanitation
P086505,1,CN-Ningbo Water and Environment Project,World Bank,DAC,China,CHN,140,Water supply and sanitation,Completion,2005,2010,147366193.735,147366193.735,2005.0,USD,147366193.735,Water supply and sanitation
P121193,1,Education for All Project - Additional Financing,World Bank,DAC,Haiti,HTI,111|160|112,"Education, level unspecified|Other social infrastructure and services|Basic education",Completion,2010,2010,12255811.0085,,2010.0,USD,12255811.0085,Education
P131850,1,Enhanced Nutrition for Mothers and Children,World Bank,DAC,Pakistan,PAK,120|121|160,"Health, general|Health|Other social infrastructure and services",Implementation,2014,2018,36240000.0,,2014.0,USD,36240000.0,Health
P086360,1,Poverty Reduction Strategy Credit IV,World Bank,DAC,Vietnam,VNM,120|151|310|111|240,"Education, level unspecified|Banking and financial services|Health|Government and civil society, general|Agriculture, forestry, fishing",Completion,2005,2005,113358610.565,107442637.794,2005.0,USD,113358610.565,Education
P086360,1,Poverty Reduction Strategy Credit IV,World Bank,DAC,Vietnam,VNM,120|151|310|111|240,"Education, level unspecified|Banking and financial services|Health|Government and civil society, general|Agriculture, forestry, fishing",Completion,2005,2005,113358610.565,107442637.794,2005.0,USD,107442637.794,Education
P075893,1,TN - ECAL IV,World Bank,DAC,Tunisia,TUN,151|240,"Banking and financial services|Government and civil society, general",Completion,2005,2007,170037915.848,169114259.868,2005.0,USD,170037915.848,Banking and financial services
P075893,1,TN - ECAL IV,World Bank,DAC,Tunisia,TUN,151|240,"Banking and financial services|Government and civil society, general",Completion,2005,2007,170037915.848,169114259.868,2005.0,USD,169114259.868,Banking and financial services
P092949,1,NI ENHANCED COMPETITIVENESS FOR INTERNATIONAL MARKET INTEGRATION,World Bank,DAC,Nicaragua,NIC,151|240,"Banking and financial services|Government and civil society, general",Completion,2006,2011,18667755.8387,,2006.0,USD,18667755.8387,Banking and financial services
P084567,1,Education Sector Development Support Credit II,World Bank,DAC,Bangladesh,BGD,151|113,"Government and civil society, general|Secondary education",Completion,2006,2006,109810328.463,109330166.33,2006.0,USD,109810328.463,"Government and civil society, general"
P084567,1,Education Sector Development Support Credit II,World Bank,DAC,Bangladesh,BGD,151|113,"Government and civil society, general|Secondary education",Completion,2006,2006,109810328.463,109330166.33,2006.0,USD,109330166.33,"Government and civil society, general"
P120170,1,Strengthening Social Resilience to Climate Change,World Bank,DAC,Mexico,MEX,151|312|311|240,"Forestry|Banking and financial services|Agriculture|Government and civil society, general",Completion,2012,2013,295289497.749,,2012.0,USD,295289497.749,"Agriculture, forestry, fishing"
P124906,1,Health Services Improvement Project (AF),World Bank,DAC,Lao People's Democratic Republic,LAO,120|121,"Health, general|Health",Implementation,2011,2011,10000000.0,,2011.0,USD,10000000.0,Health
P106719,1,Social Infrastructure Retrofitting Project - Add'l Financing,World Bank,DAC,Belarus,BLR,151|230,"Government and civil society, general|Energy generation and supply",Completion,2007,2007,16007103.2268,,2007.0,USD,16007103.2268,"Government and civil society, general"
P124715,1,Cote d'Ivoire - Emergency Infrastructure Renewal Project,World Bank,DAC,Cote d'Ivoire,CIV,410|230|140|210,Water supply and sanitation|Transport and storage|Energy generation and supply|General environmental protection,Implementation,2012,2016,98184371.6538,,2012.0,USD,98184371.6538,Water supply and sanitation
P102330,1,North East Rural Livelihoods Project (NERLP),World Bank,DAC,India,IND,151|160,"Other social infrastructure and services|Government and civil society, general",Implementation,2011,2017,130000000.0,408497.35,2011.0,USD,130000000.0,Other social infrastructure and services
P102330,1,North East Rural Livelihoods Project (NERLP),World Bank,DAC,India,IND,151|160,"Other social infrastructure and services|Government and civil society, general",Implementation,2011,2017,130000000.0,408497.35,2011.0,USD,408497.35,Other social infrastructure and services
P083131,1,Energy Sector Recovery Project,World Bank,DAC,Kenya,KEN,151|322|230,"Energy generation and supply|Mineral resources and mining|Government and civil society, general",Completion,2004,2013,93698818.8503,121512813.074,2004.0,USD,93698818.8503,Energy generation and supply
P083131,1,Energy Sector Recovery Project,World Bank,DAC,Kenya,KEN,151|322|230,"Energy generation and supply|Mineral resources and mining|Government and civil society, general",Completion,2004,2013,93698818.8503,121512813.074,2004.0,USD,90741589.3159,Energy generation and supply
P083131,1,Energy Sector Recovery Project,World Bank,DAC,Kenya,KEN,151|322|230,"Energy generation and supply|Mineral resources and mining|Government and civil society, general",Completion,2004,2013,93698818.8503,121512813.074,2009.0,USD,30771223.7578,Energy generation and supply
P106628,1,Consolidation of National Public Management Information Systems,World Bank,DAC,Colombia,COL,151|220,"Communications|Government and civil society, general",Completion,2009,2014,25874118.2747,16840581.5053,2009.0,USD,25874118.2747,Communications
P106628,1,Consolidation of National Public Management Information Systems,World Bank,DAC,Colombia,COL,151|220,"Communications|Government and civil society, general",Completion,2009,2014,25874118.2747,16840581.5053,2009.0,USD,16840581.5053,Communications
P105386,1,Natural Disaster Mitigation - Additional Scale Up Financing,World Bank,DAC,Honduras,HND,151|410|160|210,"Other social infrastructure and services|Government and civil society, general|Transport and storage|General environmental protection",Completion,2007,2007,9604261.93605,,2007.0,USD,9604261.93605,Other social infrastructure and services
